study_name,instrument_name,question_name,concept_name
soep-is,soep-is-2013-a,Q227,perw
soep-is,soep-is-2013-a,Q228,paz12
soep-is,soep-is-2013-a,Q229,pbefr2
soep-is,soep-is-2013-a,Q230,paz11
soep-is,soep-is-2013-a,Q2301,pstlohn1
soep-is,soep-is-2013-a,Q2301,pstlohn2
soep-is,soep-is-2013-a,Q231,lend
soep-is,soep-is-2013-a,Q231,l1no
soep-is,soep-is-2013-a,Q232,lstd
soep-is,soep-is-2013-a,Q233,loed
soep-is,soep-is-2013-a,Q234,pnerw02
soep-is,soep-is-2013-a,Q235,pnerw10
soep-is,soep-is-2013-a,Q236,pnerw09
soep-is,soep-is-2013-a,Q240,pber
soep-is,soep-is-2013-a,Q241,poed
soep-is,soep-is-2013-a,Q242,pbra
soep-is,soep-is-2013-a,Q243,pstell
soep-is,soep-is-2013-a,Q244,pvor1
soep-is,soep-is-2013-a,Q245,parb
soep-is,soep-is-2013-a,Q246,pang
soep-is,soep-is-2013-a,Q247,pamt
soep-is,soep-is-2013-a,Q248,pazubi
soep-is,soep-is-2013-a,Q249,pseitj
soep-is,soep-is-2013-a,Q249,pseitm
soep-is,soep-is-2013-a,Q250,pzaf
soep-is,soep-is-2013-a,Q251,pbefr1
soep-is,soep-is-2013-a,Q252,pgesunt
soep-is,soep-is-2013-a,Q253,psst1
soep-is,soep-is-2013-a,Q253,psst2
soep-is,soep-is-2013-a,Q253,psst3
soep-is,soep-is-2013-a,Q253,psst4
soep-is,soep-is-2013-a,Q254,psst x2
soep-is,soep-is-2013-a,Q255,paz08
soep-is,soep-is-2013-a,Q255,paz09
soep-is,soep-is-2013-a,Q256,paz10
soep-is,soep-is-2013-a,Q257,paz15
soep-is,soep-is-2013-a,Q257,paz16
soep-is,soep-is-2013-a,Q258,paz17
soep-is,soep-is-2013-a,Q258,paz18
soep-is,soep-is-2013-a,Q265,ta101
soep-is,soep-is-2013-a,Q265,ta102
soep-is,soep-is-2013-a,Q265,ta103
soep-is,soep-is-2013-a,Q265,ta104
soep-is,soep-is-2013-a,Q265,ta105
soep-is,soep-is-2013-a,Q265,ta106
soep-is,soep-is-2013-a,Q265,ta107
soep-is,soep-is-2013-a,Q265,ta108
soep-is,soep-is-2013-a,Q265,ta109
soep-is,soep-is-2013-a,Q265,ta110
soep-is,soep-is-2013-a,Q265,ta111
soep-is,soep-is-2013-a,Q265,ta112
soep-is,soep-is-2013-a,Q265,ta113
soep-is,soep-is-2013-a,Q265,ta114
soep-is,soep-is-2013-a,Q265,ta115
soep-is,soep-is-2013-a,Q265,ta116
soep-is,soep-is-2013-a,Q265,ta117
soep-is,soep-is-2013-a,Q265,ta118
soep-is,soep-is-2013-a,Q265,ta119
soep-is,soep-is-2013-a,Q265,ta120
soep-is,soep-is-2013-a,Q265,ta121
soep-is,soep-is-2013-a,Q265,ta122
soep-is,soep-is-2013-a,Q265,ta123
soep-is,soep-is-2013-a,Q266,ta2
soep-is,soep-is-2013-a,Q268,ta3
soep-is,soep-is-2013-a,Q269,ta4
soep-is,soep-is-2013-a,Q270,ta5
soep-is,soep-is-2013-a,Q271,ta6
soep-is,soep-is-2013-a,Q272,ta7
soep-is,soep-is-2013-a,Q273,ta8
soep-is,soep-is-2013-a,Q274,pbrut
soep-is,soep-is-2013-a,Q274,pnett
soep-is,soep-is-2013-a,Q275,pjobx
soep-is,soep-is-2013-a,Q276,pjob15
soep-is,soep-is-2013-a,Q277,precht01
soep-is,soep-is-2013-a,Q278,precht04
soep-is,soep-is-2013-a,Q278,precht05
soep-is,soep-is-2013-a,Q279,precht02
soep-is,soep-is-2013-a,Q279,precht02
soep-is,soep-is-2013-a,Q279,precht03
soep-is,soep-is-2013-a,Q2791,pgestlohn1
soep-is,soep-is-2013-a,Q2791,pgestlohn2
soep-is,soep-is-2013-a,Q308,lvm
soep-is,soep-is-2013-a,Q309,lv03a
soep-is,soep-is-2013-a,Q310,lv03b
soep-is,soep-is-2013-a,Q311,lv04
soep-is,soep-is-2013-a,Q312,lv05
soep-is,soep-is-2013-a,Q313,lv06
soep-is,soep-is-2013-a,Q314,lv12
soep-is,soep-is-2013-a,Q315,lv08
soep-is,soep-is-2013-a,Q316,lv09
soep-is,soep-is-2013-a,Q317,lv10
soep-is,soep-is-2013-a,Q318,lv11
soep-is,soep-is-2013-a,Q319,lv07
soep-is,soep-is-2013-a,Q320,lm03a
soep-is,soep-is-2013-a,Q321,lm03b
soep-is,soep-is-2013-a,Q322,lm04
soep-is,soep-is-2013-a,Q323,lm05
soep-is,soep-is-2013-a,Q324,lm06
soep-is,soep-is-2013-a,Q325,lm12
soep-is,soep-is-2013-a,Q326,lm08
soep-is,soep-is-2013-a,Q327,lm09
soep-is,soep-is-2013-a,Q328,lm10
soep-is,soep-is-2013-a,Q329,lm11
soep-is,soep-is-2013-a,Q330,lm07
soep-is,soep-is-2013-a,Q331,lrelneu
soep-is,soep-is-2013-a,Q332,lrel
soep-is,soep-is-2013-a,Q333,lrelso
soep-is,soep-is-2013-a,Q334,pges01
soep-is,soep-is-2013-a,Q335,pges02
soep-is,soep-is-2013-a,Q336,pschl1
soep-is,soep-is-2013-a,Q336,pschl2
soep-is,soep-is-2013-a,Q374,pbeh1
soep-is,soep-is-2013-a,Q375,pbeh2
soep-is,soep-is-2013-a,Q376,pdr1
soep-is,soep-is-2013-a,Q376,pdr2
soep-is,soep-is-2013-a,Q377,pkr1
soep-is,soep-is-2013-a,Q378,pkr6
soep-is,soep-is-2013-a,Q378,pkr5
soep-is,soep-is-2013-a,Q378,pkr4
soep-is,soep-is-2013-a,Q379,pkr23
soep-is,soep-is-2013-a,Q379,pkr7
soep-is,soep-is-2013-a,Q379,pkr8
soep-is,soep-is-2013-a,Q379,pkr9
soep-is,soep-is-2013-a,Q379,pkr10
soep-is,soep-is-2013-a,Q379,pkr11
soep-is,soep-is-2013-a,Q379,pkr12
soep-is,soep-is-2013-a,Q379,pkr13
soep-is,soep-is-2013-a,Q379,pkr14
soep-is,soep-is-2013-a,Q379,pkr15
soep-is,soep-is-2013-a,Q379,pkr24
soep-is,soep-is-2013-a,Q379,pkr25
soep-is,soep-is-2013-a,Q379,pkr16
soep-is,soep-is-2013-a,Q379,pkrso
soep-is,soep-is-2013-a,Q379,pkrno
soep-is,soep-is-2013-a,Q383,pkv01
soep-is,soep-is-2013-a,Q384,pfs141
soep-is,soep-is-2013-a,Q384,pfs011
soep-is,soep-is-2013-a,Q384,pfs021
soep-is,soep-is-2013-a,Q384,pfs031
soep-is,soep-is-2013-a,Q384,pfs111
soep-is,soep-is-2013-a,Q384,pfs041
soep-is,soep-is-2013-a,Q384,pfs051
soep-is,soep-is-2013-a,Q384,pfs061
soep-is,soep-is-2013-a,Q384,pfs071
soep-is,soep-is-2013-a,Q384,pfs081
soep-is,soep-is-2013-a,Q384,pfs091
soep-is,soep-is-2013-a,Q384,pfs121
soep-is,soep-is-2013-a,Q384,pfs131
soep-is,soep-is-2013-a,Q384,pfs101
soep-is,soep-is-2013-a,Q384,pfsno
soep-is,soep-is-2013-a,Q384,pfska
soep-is,soep-is-2013-a,Q384,pfsso
soep-is,soep-is-2013-a,Q385,pfs143
soep-is,soep-is-2013-a,Q385,pfs142
soep-is,soep-is-2013-a,Q385,pfs013
soep-is,soep-is-2013-a,Q385,pfs012
soep-is,soep-is-2013-a,Q385,pfs023
soep-is,soep-is-2013-a,Q385,pfs022
soep-is,soep-is-2013-a,Q385,pfs033
soep-is,soep-is-2013-a,Q385,pfs032
soep-is,soep-is-2013-a,Q385,pfs113
soep-is,soep-is-2013-a,Q385,pfs112
soep-is,soep-is-2013-a,Q385,pfs043
soep-is,soep-is-2013-a,Q385,pfs042
soep-is,soep-is-2013-a,Q385,pfs053
soep-is,soep-is-2013-a,Q385,pfs052
soep-is,soep-is-2013-a,Q385,pfs063
soep-is,soep-is-2013-a,Q385,pfs062
soep-is,soep-is-2013-a,Q385,pfs073
soep-is,soep-is-2013-a,Q385,pfs072
soep-is,soep-is-2013-a,Q385,pfs083
soep-is,soep-is-2013-a,Q385,pfs082
soep-is,soep-is-2013-a,Q385,pfs093
soep-is,soep-is-2013-a,Q385,pfs092
soep-is,soep-is-2013-a,Q385,pfs123
soep-is,soep-is-2013-a,Q385,pfs122
soep-is,soep-is-2013-a,Q385,pfs133
soep-is,soep-is-2013-a,Q385,pfs132
soep-is,soep-is-2013-a,Q385,pfs103
soep-is,soep-is-2013-a,Q385,pfs102
soep-is,soep-is-2013-a,Q386,pzule1
soep-is,soep-is-2013-a,Q387,pzule2
soep-is,soep-is-2013-a,Q388,ptext
soep-is,soep-is-2013-a,Q389,panw11
soep-is,soep-is-2013-a,Q389,panw12
soep-is,soep-is-2013-a,Q389,panw13
soep-is,soep-is-2013-a,Q389,panw14
soep-is,soep-is-2013-a,Q389,panw15
soep-is,soep-is-2013-a,Q389,panw16
soep-is,soep-is-2013-a,Q390,panw2
soep-is,soep-is-2013-f,A000C,pnr
soep-is,soep-is-2013-f,A000C,name
soep-is,soep-is-2013-f,A000C,lsex
soep-is,soep-is-2013-f,A000C,lgeb
soep-is,soep-is-2013-f,A000C,lgebmo
soep-is,soep-is-2013-f,Q6,hh
soep-is,soep-is-2013-f,Q8,hvj
soep-is,soep-is-2013-f,Q9,hwj
soep-is,soep-is-2013-f,Q9_2,hwm
soep-is,soep-is-2013-f,Q10,hhtyp
soep-is,soep-is-2013-f,Q11,hheim
soep-is,soep-is-2013-f,Q12,hwohn09
soep-is,soep-is-2013-f,Q13,hwohn09a
soep-is,soep-is-2013-f,Q13_1972,hwohn09a
soep-is,soep-is-2013-f,Q13_1981,hwohn09a
soep-is,soep-is-2013-f,Q13_1991,hwohn09a
soep-is,soep-is-2013-f,Q13_2001,hwohn09a
soep-is,soep-is-2013-f,Q13_2011,hwohn09a
soep-is,soep-is-2013-f,Q14,humb
soep-is,soep-is-2013-f,Q15,hqm
soep-is,soep-is-2013-f,Q16,hm01
soep-is,soep-is-2013-f,Q17,hm04
soep-is,soep-is-2013-f,Q17,hm05
soep-is,soep-is-2013-f,Q18,hm06
soep-is,soep-is-2013-f,Q19,hm07
soep-is,soep-is-2013-f,Q19,hm08
soep-is,soep-is-2013-f,Q20,hm14
soep-is,soep-is-2013-f,Q20,hm15
soep-is,soep-is-2013-f,Q21,hm09
soep-is,soep-is-2013-f,Q22,hm10
soep-is,soep-is-2013-f,Q22,hm11
soep-is,soep-is-2013-f,Q23,hzahl
soep-is,soep-is-2013-f,Q24,he01
soep-is,soep-is-2013-f,Q25,he02
soep-is,soep-is-2013-f,Q26,hzahl1
soep-is,soep-is-2013-f,Q27,he03
soep-is,soep-is-2013-f,Q28,he05
soep-is,soep-is-2013-f,Q29,he06
soep-is,soep-is-2013-f,Q30,he07
soep-is,soep-is-2013-f,Q31,hverm1
soep-is,soep-is-2013-f,Q32,hverm2
soep-is,soep-is-2013-f,Q33,hverm3
soep-is,soep-is-2013-f,Q34,hverm4
soep-is,soep-is-2013-f,Q35,hkred1
soep-is,soep-is-2013-f,Q36,hkred2
soep-is,soep-is-2013-f,Q37,hwa
soep-is,soep-is-2013-f,Q38,hzins1
soep-is,soep-is-2013-f,Q39,hzins2
soep-is,soep-is-2013-f,Q40,hdkg1
soep-is,soep-is-2013-f,Q40,hdkz1
soep-is,soep-is-2013-f,Q40,hdag1
soep-is,soep-is-2013-f,Q40,hdpg1
soep-is,soep-is-2013-f,Q40,hdsh1
soep-is,soep-is-2013-f,Q40,hdgs1
soep-is,soep-is-2013-f,Q40,hdwg1
soep-is,soep-is-2013-f,Q41,hdkg2
soep-is,soep-is-2013-f,Q42,hdkg3
soep-is,soep-is-2013-f,Q43,hdkz2
soep-is,soep-is-2013-f,Q44,hdag2
soep-is,soep-is-2013-f,Q45,hdpg2
soep-is,soep-is-2013-f,Q46,hdsh2
soep-is,soep-is-2013-f,Q47,hdgs2
soep-is,soep-is-2013-f,Q48,hdwg2
soep-is,soep-is-2013-f,Q49,hnetto
soep-is,soep-is-2013-f,Q50,znettox1
soep-is,soep-is-2013-f,Q51,znettox2
soep-is,soep-is-2013-f,Q52,znettox3
soep-is,soep-is-2013-f,Q53,znettox4
soep-is,soep-is-2013-f,Q54,znettox5
soep-is,soep-is-2013-f,Q55,hspar1
soep-is,soep-is-2013-f,Q55_2,hspar2
soep-is,soep-is-2013-f,Q56,hpfleg
soep-is,soep-is-2013-f,Q57,hpl
soep-is,soep-is-2013-f,Q59,pzuf01
soep-is,soep-is-2013-f,Q59,pzuf20
soep-is,soep-is-2013-f,Q59,pzuf02
soep-is,soep-is-2013-f,Q59,pzuf17
soep-is,soep-is-2013-f,Q59,pzuf04
soep-is,soep-is-2013-f,Q59,pzuf05
soep-is,soep-is-2013-f,Q59,pzuf07
soep-is,soep-is-2013-f,Q59,pzuf08
soep-is,soep-is-2013-f,Q59,pzuf13
soep-is,soep-is-2013-f,Q60,pgef1
soep-is,soep-is-2013-f,Q60,pgef2
soep-is,soep-is-2013-f,Q60,pgef3
soep-is,soep-is-2013-f,Q60,pgef4
soep-is,soep-is-2013-f,Q61,pbez01
soep-is,soep-is-2013-f,Q61,pbez02
soep-is,soep-is-2013-f,Q61,pbez03
soep-is,soep-is-2013-f,Q62,pbez06
soep-is,soep-is-2013-f,Q63,pego01
soep-is,soep-is-2013-f,Q63,pego02
soep-is,soep-is-2013-f,Q63,pego03
soep-is,soep-is-2013-f,Q63,pego04
soep-is,soep-is-2013-f,Q63,pego05
soep-is,soep-is-2013-f,Q63,pego06
soep-is,soep-is-2013-f,Q63,pego07
soep-is,soep-is-2013-f,Q63,pego08
soep-is,soep-is-2013-f,Q63_2,pego09
soep-is,soep-is-2013-f,Q63_2,pego09
soep-is,soep-is-2013-f,Q63_2,pego10
soep-is,soep-is-2013-f,Q63_2,pego11
soep-is,soep-is-2013-f,Q63_2,pego12
soep-is,soep-is-2013-f,Q63_2,pego13
soep-is,soep-is-2013-f,Q63_2,pego14
soep-is,soep-is-2013-f,Q63_2,pego15
soep-is,soep-is-2013-f,Q63_2,pego16
soep-is,soep-is-2013-f,Q2631,pegoanw11
soep-is,soep-is-2013-f,Q2631,pegoanw12
soep-is,soep-is-2013-f,Q2631,pegoanw13
soep-is,soep-is-2013-f,Q2631,pegoanw14
soep-is,soep-is-2013-f,Q2631,pegoanw15
soep-is,soep-is-2013-f,Q2631,pegoanw16
soep-is,soep-is-2013-f,Q2632,pegoanw2
soep-is,soep-is-2013-f,Q64,pged
soep-is,soep-is-2013-f,Q65,prisk
soep-is,soep-is-2013-f,Q66,pimp
soep-is,soep-is-2013-f,Q67,vroll2
soep-is,soep-is-2013-f,Q67,vfrber7
soep-is,soep-is-2013-f,Q67,vfrber8
soep-is,soep-is-2013-f,Q68,pgef7
soep-is,soep-is-2013-f,Q68,pgef6
soep-is,soep-is-2013-f,Q68,pgef5
soep-is,soep-is-2013-f,Q69,narz01
soep-is,soep-is-2013-f,Q69,narz02
soep-is,soep-is-2013-f,Q69,narz03
soep-is,soep-is-2013-f,Q69,narz04
soep-is,soep-is-2013-f,Q69,narz05
soep-is,soep-is-2013-f,Q69,narz06
soep-is,soep-is-2013-f,Q70,versch01
soep-is,soep-is-2013-f,Q70,versch02
soep-is,soep-is-2013-f,Q70,versch03
soep-is,soep-is-2013-f,Q70,versch04
soep-is,soep-is-2013-f,Q70,versch05
soep-is,soep-is-2013-f,Q71,pfz1
soep-is,soep-is-2013-f,Q71,pfz2
soep-is,soep-is-2013-f,Q71,pfz3
soep-is,soep-is-2013-f,Q71,pfz4
soep-is,soep-is-2013-f,Q71,pfz5
soep-is,soep-is-2013-f,Q71,pfz6
soep-is,soep-is-2013-f,Q71,pfz7
soep-is,soep-is-2013-f,Q71,pfz8
soep-is,soep-is-2013-f,Q71,pfz9
soep-is,soep-is-2013-f,Q72,spo1
soep-is,soep-is-2013-f,Q73,spo21
soep-is,soep-is-2013-f,Q73,spo22
soep-is,soep-is-2013-f,Q73,spo23
soep-is,soep-is-2013-f,Q73,spo24
soep-is,soep-is-2013-f,Q75,spo3a
soep-is,soep-is-2013-f,Q76,spo41a
soep-is,soep-is-2013-f,Q76,spo42a
soep-is,soep-is-2013-f,Q76,spo43a
soep-is,soep-is-2013-f,Q76,spo44a
soep-is,soep-is-2013-f,Q77,spo4miaein
soep-is,soep-is-2013-f,Q77,spo4mia
soep-is,soep-is-2013-f,Q78,spo5a
soep-is,soep-is-2013-f,Q79,spo6a
soep-is,soep-is-2013-f,Q80,spo6soa
soep-is,soep-is-2013-f,Q81,spo7aein
soep-is,soep-is-2013-f,Q81,spo7a
soep-is,soep-is-2013-f,Q82,spo8
soep-is,soep-is-2013-f,Q83,spo3b
soep-is,soep-is-2013-f,Q84,spo41b
soep-is,soep-is-2013-f,Q84,spo42b
soep-is,soep-is-2013-f,Q84,spo43b
soep-is,soep-is-2013-f,Q84,spo44b
soep-is,soep-is-2013-f,Q85,spo4mibein
soep-is,soep-is-2013-f,Q85,spo4mib
soep-is,soep-is-2013-f,Q86,spo5b
soep-is,soep-is-2013-f,Q87,spo6b
soep-is,soep-is-2013-f,Q88,spo6sob
soep-is,soep-is-2013-f,Q89,spo7bein
soep-is,soep-is-2013-f,Q89,spo7b
soep-is,soep-is-2013-f,Q90,spo91
soep-is,soep-is-2013-f,Q90,spo92
soep-is,soep-is-2013-f,Q90,spo93
soep-is,soep-is-2013-f,Q90,spo94
soep-is,soep-is-2013-f,Q91,spo102
soep-is,soep-is-2013-f,Q92,spo101
soep-is,soep-is-2013-f,Q93,spo12ein
soep-is,soep-is-2013-f,Q93,spo12
soep-is,soep-is-2013-f,Q94,spo13ein
soep-is,soep-is-2013-f,Q94,spo131
soep-is,soep-is-2013-f,Q94,spo132
soep-is,soep-is-2013-f,Q96,spo14
soep-is,soep-is-2013-f,Q97,spo15
soep-is,soep-is-2013-f,Q98,spo15so
soep-is,soep-is-2013-f,Q99,ppol1
soep-is,soep-is-2013-f,Q100,ppol2
soep-is,soep-is-2013-f,Q101,ppol3
soep-is,soep-is-2013-f,Q101,ppolso
soep-is,soep-is-2013-f,Q102,psta1
soep-is,soep-is-2013-f,Q103,ppnat
soep-is,soep-is-2013-f,Q104,pfamst
soep-is,soep-is-2013-f,Q105,pp1
soep-is,soep-is-2013-f,Q106,ppnam
soep-is,soep-is-2013-f,Q107,pp2
soep-is,soep-is-2013-f,Q108,lsta1
soep-is,soep-is-2013-f,Q109,lsta2
soep-is,soep-is-2013-f,Q110,lzug01
soep-is,soep-is-2013-f,Q111,lsta1a
soep-is,soep-is-2013-f,Q112,lpnat
soep-is,soep-is-2013-f,Q113,lsta3
soep-is,soep-is-2013-f,Q114,l07
soep-is,soep-is-2013-f,Q115,pp1a
soep-is,soep-is-2013-f,Q116,ppnama
soep-is,soep-is-2013-f,Q117,ppja
soep-is,soep-is-2013-f,Q118,pp2a
soep-is,soep-is-2013-f,Q119,ppleb1a
soep-is,soep-is-2013-f,Q120,ppleba
soep-is,soep-is-2013-f,Q121,pplebja
soep-is,soep-is-2013-f,Q122,pehe1a
soep-is,soep-is-2013-f,Q123,pehe2a
soep-is,soep-is-2013-f,Q124,pp1bcd
soep-is,soep-is-2013-f,Q125,ppjbcd
soep-is,soep-is-2013-f,Q126,ppend1bcd
soep-is,soep-is-2013-f,Q127,ppend2bcd
soep-is,soep-is-2013-f,Q128,ppleb1bcd
soep-is,soep-is-2013-f,Q129,ppleb2bcd
soep-is,soep-is-2013-f,Q130,ppleb3b
soep-is,soep-is-2013-f,Q130,ppleb4b
soep-is,soep-is-2013-f,Q131,pehe1bcd
soep-is,soep-is-2013-f,Q132,pehe2bcd
soep-is,soep-is-2013-f,Q133,pehe3bcd
soep-is,soep-is-2013-f,Q134,pehe4bcd
soep-is,soep-is-2013-f,Q135,pehe1e
soep-is,soep-is-2013-f,Q136,pehe2e
soep-is,soep-is-2013-f,Q137,pehe5e
soep-is,soep-is-2013-f,Q138,pehe6e
soep-is,soep-is-2013-f,Q139,pehe7e
soep-is,soep-is-2013-f,Q140,varstp1
soep-is,soep-is-2013-f,Q141,varstp2
soep-is,soep-is-2013-f,Q142_143,lgesch2
soep-is,soep-is-2013-f,Q142_143,lgesch3
soep-is,soep-is-2013-f,Q142_143,lgesch1
soep-is,soep-is-2013-f,Q144,lgesch5
soep-is,soep-is-2013-f,Q144,lgesch6
soep-is,soep-is-2013-f,Q144,lgesch7
soep-is,soep-is-2013-f,Q144,lgesch8
soep-is,soep-is-2013-f,Q144,lgeschka
soep-is,soep-is-2013-f,Q145,pzug01
soep-is,soep-is-2013-f,Q146,lkh03
soep-is,soep-is-2013-f,Q146,lkh04
soep-is,soep-is-2013-f,Q146,lkh05
soep-is,soep-is-2013-f,Q146,lkh06
soep-is,soep-is-2013-f,Q146,lkh07
soep-is,soep-is-2013-f,Q146,lkh08
soep-is,soep-is-2013-f,Q146,lkh09
soep-is,soep-is-2013-f,Q146,lkh10
soep-is,soep-is-2013-f,Q146,lkhka
soep-is,soep-is-2013-f,Q147,lwied
soep-is,soep-is-2013-f,Q148,l2wohn1
soep-is,soep-is-2013-f,Q149,l2wohn3
soep-is,soep-is-2013-f,Q151,hkind
soep-is,soep-is-2013-f,Q152,hknam
soep-is,soep-is-2013-f,Q152,hkgeb
soep-is,soep-is-2013-f,Q152,hksex
soep-is,soep-is-2013-f,Q154,hkmo
soep-is,soep-is-2013-f,Q155,pbet
soep-is,soep-is-2013-f,Q156,awoch
soep-is,soep-is-2013-f,Q157A,agew
soep-is,soep-is-2013-f,Q157B,agro
soep-is,soep-is-2013-f,Q157C,akop
soep-is,soep-is-2013-f,Q158,aunt
soep-is,soep-is-2013-f,Q159,astor
soep-is,soep-is-2013-f,Q160,astor1
soep-is,soep-is-2013-f,Q160,astor2
soep-is,soep-is-2013-f,Q160,astor3
soep-is,soep-is-2013-f,Q160,astor4
soep-is,soep-is-2013-f,Q160,astor5
soep-is,soep-is-2013-f,Q160,astor6
soep-is,soep-is-2013-f,Q160,astor7
soep-is,soep-is-2013-f,Q160,astor8
soep-is,soep-is-2013-f,Q160,astor9
soep-is,soep-is-2013-f,Q160,astor10
soep-is,soep-is-2013-f,Q160,astorka
soep-is,soep-is-2013-f,Q161,aein1
soep-is,soep-is-2013-f,Q162,aein1s
soep-is,soep-is-2013-f,Q163,abet5
soep-is,soep-is-2013-f,Q163,abet3
soep-is,soep-is-2013-f,Q163,abet1
soep-is,soep-is-2013-f,Q163,abet2
soep-is,soep-is-2013-f,Q163,abet4
soep-is,soep-is-2013-f,Q163,abetka
soep-is,soep-is-2013-f,Q164,bein1
soep-is,soep-is-2013-f,Q165,bein1s
soep-is,soep-is-2013-f,Q166,bbet5
soep-is,soep-is-2013-f,Q166,bbet3
soep-is,soep-is-2013-f,Q166,bbet1
soep-is,soep-is-2013-f,Q166,bbet2
soep-is,soep-is-2013-f,Q166,bbet4
soep-is,soep-is-2013-f,Q166,bbetka
soep-is,soep-is-2013-f,Q167A,bgew
soep-is,soep-is-2013-f,Q167B,bgro
soep-is,soep-is-2013-f,Q168,bstor
soep-is,soep-is-2013-f,Q169,bstor01
soep-is,soep-is-2013-f,Q169,bstor02
soep-is,soep-is-2013-f,Q169,bstor03
soep-is,soep-is-2013-f,Q169,bstor04
soep-is,soep-is-2013-f,Q169,bstor05
soep-is,soep-is-2013-f,Q169,bstor06
soep-is,soep-is-2013-f,Q169,bstor07
soep-is,soep-is-2013-f,Q169,bstor08
soep-is,soep-is-2013-f,Q169,bstor09
soep-is,soep-is-2013-f,Q169,bstor10
soep-is,soep-is-2013-f,Q169,bstor11
soep-is,soep-is-2013-f,Q169,bstor12
soep-is,soep-is-2013-f,Q169,bstor14
soep-is,soep-is-2013-f,Q169,bstorka
soep-is,soep-is-2013-f,Q169,bstor13
soep-is,soep-is-2013-f,Q170A,bver01
soep-is,soep-is-2013-f,Q170A,bver02
soep-is,soep-is-2013-f,Q170A,bver03
soep-is,soep-is-2013-f,Q170A,bver04
soep-is,soep-is-2013-f,Q170A,bver05
soep-is,soep-is-2013-f,Q170A,bver06
soep-is,soep-is-2013-f,Q170A,bver07
soep-is,soep-is-2013-f,Q170A,bver08
soep-is,soep-is-2013-f,Q170B,bver09
soep-is,soep-is-2013-f,Q170B,bver10
soep-is,soep-is-2013-f,Q170B,bver11
soep-is,soep-is-2013-f,Q170B,bver12
soep-is,soep-is-2013-f,Q170B,bver13
soep-is,soep-is-2013-f,Q170B,bver14
soep-is,soep-is-2013-f,Q170B,bver15
soep-is,soep-is-2013-f,Q170B,bver16
soep-is,soep-is-2013-f,Q170B,bver17
soep-is,soep-is-2013-f,Q171,bvergl1
soep-is,soep-is-2013-f,Q171,bvergl2
soep-is,soep-is-2013-f,Q171,bvergl3
soep-is,soep-is-2013-f,Q171,bvergl4
soep-is,soep-is-2013-f,Q172,cein3_4
soep-is,soep-is-2013-f,Q173,cein9
soep-is,soep-is-2013-f,Q174,cein1
soep-is,soep-is-2013-f,Q175,cein1s
soep-is,soep-is-2013-f,Q176,cbet5
soep-is,soep-is-2013-f,Q176,cbet3
soep-is,soep-is-2013-f,Q176,cbet1
soep-is,soep-is-2013-f,Q176,cbet2
soep-is,soep-is-2013-f,Q176,cbet4
soep-is,soep-is-2013-f,Q176,cbetka
soep-is,soep-is-2013-f,Q177A,cver01
soep-is,soep-is-2013-f,Q177A,cver02
soep-is,soep-is-2013-f,Q177A,cver03
soep-is,soep-is-2013-f,Q177A,cver04
soep-is,soep-is-2013-f,Q177A,cver05
soep-is,soep-is-2013-f,Q177A,cver06
soep-is,soep-is-2013-f,Q177A,cver07
soep-is,soep-is-2013-f,Q177A,cver08
soep-is,soep-is-2013-f,Q177B,cver09
soep-is,soep-is-2013-f,Q177B,cver10
soep-is,soep-is-2013-f,Q177B,cver11
soep-is,soep-is-2013-f,Q177B,cver12
soep-is,soep-is-2013-f,Q177B,cver13
soep-is,soep-is-2013-f,Q177B,cver14
soep-is,soep-is-2013-f,Q177B,cver15
soep-is,soep-is-2013-f,Q177B,cver16
soep-is,soep-is-2013-f,Q177B,cver17
soep-is,soep-is-2013-f,Q178A,cgew
soep-is,soep-is-2013-f,Q178B,cgro
soep-is,soep-is-2013-f,Q179,cstor
soep-is,soep-is-2013-f,Q180,cstor1
soep-is,soep-is-2013-f,Q180,cstor2
soep-is,soep-is-2013-f,Q180,cstor3
soep-is,soep-is-2013-f,Q180,cstor4
soep-is,soep-is-2013-f,Q180,cstor5
soep-is,soep-is-2013-f,Q180,cstor6
soep-is,soep-is-2013-f,Q180,cstor7
soep-is,soep-is-2013-f,Q180,cstor9
soep-is,soep-is-2013-f,Q180,cstorka
soep-is,soep-is-2013-f,Q180,cstor8
soep-is,soep-is-2013-f,Q181,cverg01
soep-is,soep-is-2013-f,Q181,cverg02
soep-is,soep-is-2013-f,Q181,cverg03
soep-is,soep-is-2013-f,Q181,cverg04
soep-is,soep-is-2013-f,Q181,cverg05
soep-is,soep-is-2013-f,Q181,cverg06
soep-is,soep-is-2013-f,Q181,cverg07
soep-is,soep-is-2013-f,Q181,cverg08
soep-is,soep-is-2013-f,Q181,cverg09
soep-is,soep-is-2013-f,Q181,cverg10
soep-is,soep-is-2013-f,Q182,csch1
soep-is,soep-is-2013-f,Q182,csch2
soep-is,soep-is-2013-f,Q182,csch3
soep-is,soep-is-2013-f,Q183,csch4
soep-is,soep-is-2013-f,Q183,csch5
soep-is,soep-is-2013-f,Q183,csch6
soep-is,soep-is-2013-f,Q185,lkind
soep-is,soep-is-2013-f,Q185,lkno
soep-is,soep-is-2013-f,Q187,lknam
soep-is,soep-is-2013-f,Q188,lksex
soep-is,soep-is-2013-f,Q189,lkgeb
soep-is,soep-is-2013-f,Q189,lkgebmo
